feature1,feature2,feature3,target
9.774519839313859,9.946662851684327,6.2013313433585076,0
4.398632417398861,1.1457392076231754,9.811412477644708,0
9.631224841926564,9.635723063862718,6.606089171965202,0
7.193462527854161,5.617219874183187,8.249898877696232,1
4.736031527922014,0.44567870808775667,1.1342863941012882,1
5.982773961481755,2.415255161025108,3.75790204296882,0
2.145851256745961,4.811654888202838,3.2755136431418252,0
1.9326425585776508,0.5856271970402527,7.056660120964539,0
1.6637740558673875,0.6241160771683618,7.682602332940174,1
1.8697048350986456,0.6459225323119411,0.3091760113878783,0
8.444847903739372,0.4784653616458534,0.051784242493277954,0
4.824313189870821,1.445262911180597,6.463970515931738,1
9.665098065649996,8.046626560227088,1.2747573356029418,1
4.994955125317935,7.098159620407596,0.6729606841050673,1
9.314370869118115,7.57772223861714,9.600508955347088,1
6.959825238289772,5.152678361714429,9.130433185069753,1
6.07514127935389,7.777200693484768,3.6794548108011726,0
7.396984945992306,2.4353984372809956,9.929688149955895,0
8.143378645857753,4.35978245213736,9.296237354607168,1
0.3830933021679528,9.924335523517838,2.895441022454981,1
0.13072447524572373,4.086645411688624,6.564570407611101,1
2.04531009194545,6.309730064447313,8.347166936634279,0
6.60856421701226,5.974123032614024,8.203582362242432,1
9.668841180919177,8.413833908543515,7.199212997715133,1
5.54185794763413,8.603189029275509,8.914198516551933,1
4.639824721562496,7.101417409027011,5.971124488542302,1
1.9423522278076777,8.017572162026559,0.7583576947670312,0
1.9879443208336545,0.42792970601394864,5.628323826460116,1
8.415795802584789,2.250214545883209,2.5121252816043462,1
8.362606058726023,0.9666134583484887,1.9769631268515886,1
0.7327486248045123,8.627232064681813,6.980469532408411,0
9.533397272996805,5.839746674452513,0.7163152180808807,1
5.5038421996340325,9.37592569712822,5.361040568649232,1
0.4275789356492321,8.149168088769887,8.262940583203415,0
0.10015863524306834,3.311646628880498,8.880524909032578,0
6.764346447310182,0.47277465021668297,7.226473720478478,1
8.057741620681423,4.174778699155147,0.14652644443958196,0
8.640269894487387,4.13657422007539,8.835199879693178,0
4.839454516027665,8.036080871413414,8.83862768683654,1
0.6803841692303048,0.02975420649499738,8.22394422622189,1
9.567443599529902,5.451681759029185,6.379379842548238,1
9.745793892137225,6.303733609844206,2.364167849962351,0
2.3764113299453706,8.70153046798059,7.870929583436044,0
0.6204209105522285,4.803267600045671,3.1884857551910994,1
9.733629617601629,6.140814965417719,7.639410350149303,0
2.7209635607490257,3.9624626433234376,6.792261268578547,0
3.145850580213816,4.747410146739009,2.0276227855439846,1
6.9765906951282775,4.816722182996123,8.577083555265624,0
9.692788461846037,9.776901897239254,2.3270735348501317,1
1.5170830068898544,6.2202513619146105,2.808702410318271,1
1.498464403432349,9.654767338645305,3.7896099411352657,1
3.9985833660494627,3.072786920019576,9.450148445701021,1
3.1833320727573367,7.240535044144395,0.1378481316076452,1
8.723168365346169,8.176020808574439,3.166117346420383,1
3.277603573075034,8.758979940223938,7.551460216570447,0
5.6433691995552495,9.714648473982274,8.294450079955682,0
0.8942953782783536,7.462253398076379,1.0476405808922828,1
8.580528336460173,3.1594776689515114,8.674174276070605,1
9.05387335446663,1.4378927646012052,5.25046224690069,0
2.8900032167908742,7.168506469715416,6.975568542919143,1
3.5647899399327976,0.3584442246687758,9.185833465745361,0
3.466990836611262,9.887292547127519,7.958483556370025,0
4.434851660841331,0.21934329949064746,8.200645838306635,1
8.326844743801814,7.445324887729708,3.0105141653605036,0
5.334751318678683,1.4416175743975301,9.975651685484234,0
3.522855047737724,2.9340149641817828,6.538240608296838,0
2.939762735438294,4.9899775033318186,1.7861564934179541,1
5.505938012424522,1.294999868081984,1.683005615265265,0
3.700226596656262,7.835741095699831,3.6586419453469032,1
4.67672373200254,4.032052618835734,5.178977007416659,0
5.8129613708353105,1.2088199431874724,0.8937391947670625,1
3.4926523183078615,0.29496886649650556,8.282730575013211,1
3.378022889441131,4.751111466411836,2.6012323087016243,0
4.589896810018907,2.5647220188157025,3.196505890807131,0
6.260591993188126,7.659458996254186,1.7086223733130268,1
4.539221804868546,8.871944132260635,5.875206444328751,1
6.420754506216404,7.19359029380219,5.8853627849279455,1
4.026957380813879,9.14996324715142,3.6336532502082166,1
6.3016988048493525,1.900317942144164,0.15646160227225647,0
1.3423004677829198,9.956136309879328,0.02968412961741551,0
7.14507685887241,0.9877784712412052,2.825571346501883,1
6.897910726847648,6.277784082290795,9.658527296409384,0
4.090906700493646,2.5477033309281594,0.7147501218560459,0
4.865825906293101,3.1403808570068725,1.3759681640841048,0
5.339792381166079,6.120622871131679,7.535703577679921,0
0.31396266067377776,4.518620195216626,9.131257567478812,1
7.314396958248905,5.196715746468302,9.08419658565714,1
7.639409438206305,7.4441552525496215,6.560587782199937,0
1.6941741214751571,4.721618789979346,8.38700656034886,0
0.06071354502721893,4.193239087785672,7.4226722612277065,1
0.385153061103477,4.683784373978396,0.29645538320344333,1
0.49439243876710726,5.538741619767976,4.819822077489931,1
9.117730011923518,8.409375066715377,0.27623566540153854,1
8.038229892891309,9.643949405415873,9.14636247835275,0
0.9612132274504581,1.5025834851013198,8.142710273940793,0
6.46174653621083,3.2902301921237753,6.846930229678333,0
0.1474433025939248,9.027825200546625,9.807818891676988,1
9.08880888626069,2.516215742200222,7.274966640950953,1
4.6152984546310165,8.794037312905838,7.749976636233118,1
9.995357597024789,2.9550732136299898,0.7464172473156228,1
7.6344302233708845,5.336901873122667,2.656357993419972,0
6.993081308996246,6.121056251574433,9.838499877833131,0
5.654109690999145,3.629301294731042,5.47594326367245,0
0.570515058372113,7.779257301786946,0.8884511892594182,1
1.3653245535925351,1.8758976792649862,8.17714587272225,1
4.573496273266513,0.09162075827274019,4.139291224256512,0
1.053829827837921,6.001037786490296,9.976143674759175,1
9.151052504688607,0.5004210710739909,4.876927080189478,1
4.27710139677021,4.517978891782603,5.277460982963717,1
0.38021378686437846,4.26252037526533,8.236343522404503,0
1.3105659262910985,6.149346335081608,6.747485341949227,0
2.4331167510145537,7.771983153578621,2.401335580739251,1
9.68394579750777,7.861292956940251,2.2403620741984187,0
1.172846306772417,8.317530996770932,1.3684530922998117,0
8.785472597848141,1.145779356777753,5.464500191750236,0
5.852989747860659,8.637452996412234,1.281487350961269,0
7.763373975393414,4.040264271263333,7.802160263037187,0
4.80740236524884,8.072917019573676,9.810628896400745,1
3.1662401065338077,9.8403840112173,8.587526638079119,0
3.0435550589513936,3.2637263287833496,5.604345937676244,0
3.916939210730966,5.716783137894675,2.456858559191837,0
2.6512445089820535,7.703032948379996,4.614309946022576,0
7.656036282904709,4.177859289839294,5.688683459653101,1
4.600857623528194,2.0998400338409295,1.0061779273047522,1
2.9035933941490963,7.683036022963576,6.652164289685053,0
0.18294376201105966,3.8824967818591594,0.005243064775588557,0
6.0293365720031025,3.3004289044131574,3.879541113180923,0
8.300859118655024,8.241112894246049,1.5681325352308884,0
3.5418185031434923,4.353320125497189,1.8016029740660777,1
8.373192206083715,2.1217035108889117,9.093188939656237,0
7.459342286382592,3.6135369146789262,9.767875026348083,1
5.599973101791402,4.648018923576065,6.8542405397235715,0
2.741945435849964,0.534318964533903,5.295951786614207,0
7.0309189066234286,6.857351852184882,5.54582451269561,1
1.1370335668277698,2.839390850977991,5.6123098793123125,1
9.133650092594687,8.405721820675979,8.501117427292806,0
0.5735697122341077,8.192478133585787,4.533674182672773,0
9.819764704006243,2.974952723296701,0.23442844881865765,0
5.8964975886964135,5.685106878412008,8.708903338543879,1
1.915720829858265,7.691244651971488,0.7429303404421839,0
5.894637014484968,4.788185444397292,8.073857053927888,1
1.6477144768725127,7.358988120846784,3.6410474754098967,0
0.34371475235490667,4.598177182160547,5.683269694986314,0
0.200662187417201,3.111530189360506,7.994159097835887,1
7.313986876642071,4.507871169352948,7.220332455143712,0
0.5403617905983782,6.202792324464282,8.65205062190947,0
2.37152999369046,3.943751462627092,4.125394256859517,0
8.332008494092424,8.391360157077258,5.948937334982456,1
6.41448190845788,6.1038199246224885,8.602239136814154,1
3.780735363759767,7.0485217209634445,1.3115854548275696,0
7.908620674256367,8.520088420850783,3.9753703429145637,0
6.24417789601279,1.6590236478102816,2.9725924426174863,0
5.444691061095156,9.386111246779409,0.9262318015251614,1
2.944543353694841,1.1428419754398822,7.6445250774245,1
1.3821450970674543,6.748314124945145,2.008986753188778,0
9.955224018098258,2.596910868662955,2.998934741433338,1
4.844608989522785,2.415414509137274,0.5536348519851197,0
4.73866022988841,9.869093677713,4.573807214829487,1
4.045317402323526,9.37529100706801,5.9634027995553,0
5.359096598848856,5.489761232307715,9.88011906374876,1
0.9769495196301625,4.109581390924068,0.034015447435653545,0
4.681452674211794,6.292257481101647,3.7593582430051464,0
1.2813188557279886,2.0381511026815735,0.502297665743805,0
9.225959776988262,6.442009888932568,9.500143381910263,0
3.7893264847179076,7.800158416838987,1.4842891392533686,1
1.485025675138395,0.4572691637015158,6.724434034478329,1
1.4361755831670164,0.00672331615292121,7.932862905447525,0
0.24026867189290146,7.211746153507091,6.088289615168439,1
7.379716165773454,7.79745661993743,5.210227581787762,1
6.893045443437486,1.9853076861671892,8.90230288231937,0
5.234680371979846,2.5148684816431643,5.851834395974195,0
2.0012316045954313,3.392629850003679,3.4012681652457157,0
5.014048882978396,5.9933041891134975,5.006067858538806,0
7.415769593365344,9.676577383323558,8.23065521824919,0
9.8333676923565,9.118990063050466,5.167409279446128,0
0.06590385241886598,0.015240329856015533,3.014832095390798,0
2.2525688722590784,1.922395601325495,2.1715670282367414,0
3.5971300267924766,2.7420117831938065,1.1011750632548112,1
9.861797776456037,4.946197061797023,5.441264813634747,1
8.281706509291345,7.4871316025067935,3.7760649600780525,0
0.6824862142692223,5.462394254766359,6.651123490976637,1
8.601432805536334,3.5579431308029044,9.036317978074655,1
9.130630477594346,6.88616157979351,1.5894945177568676,0
5.718847675123774,1.3699519265089988,2.0853751165470866,1
6.232385371557736,2.6592765401160614,8.553418693238267,1
4.487525445831442,8.447524018613825,6.13584339896151,0
1.5167609564531725,6.187508683685751,6.496446492329097,1
3.7193483188745313,4.714482178690705,7.219872335993633,0
3.733206031955163,4.662532174280419,0.07588519552960138,0
3.2191533060135824,8.204717897884153,0.651821233607609,0
1.7341284128289003,3.209104987539887,7.423535816957797,1
8.427722796742593,9.384444165416753,7.111113386967207,1
6.081003705648178,9.235262769820231,0.19986875209131227,1
0.6078902890875737,6.66465370163508,1.0609924763293233,1
4.509887450736634,1.072283850228386,3.9782329675053587,0
8.755691663694005,2.5322437023078814,3.8948891639993235,1
5.341677378989615,9.79642197358428,9.412342592447887,0
3.9053598086781705,8.475529260747624,4.040108009436631,0
5.126141045354954,0.6266925228587084,3.1919032864796417,1
8.341977224576686,2.2805182322080384,1.3180264022160615,0
2.0237012647767036,0.9559431197849466,6.926962040921055,0
1.8817223244540882,3.911202651786594,1.1743353587160976,1
1.6018636594427682,5.456424515375051,3.865214429227798,0
8.555744607406023,0.7555484325122541,0.19769280379302034,0
2.5022805682809657,8.040567197590107,9.52561277312711,0
7.531531547938411,2.5575725016177717,3.257990237817976,0
8.098750408466467,5.737572527798323,0.977818559529402,0
0.58375702881858,5.409434660699443,5.468655459582553,1
6.34967259179684,1.5533236280500995,4.6000129988335345,0
7.8548460846862795,4.134813564316118,5.97248449201915,1
8.224102595636584,5.96349414616655,0.5673785401274656,0
3.7054197735970784,6.0526257720949195,2.421609313648929,0
7.6625465603187095,4.798928733436871,0.7803904092597092,0
2.8143855284544914,8.779382451459522,0.11055019628625651,0
5.017669989370877,5.163108858707305,7.024679395997787,0
1.0900000252406716,4.029476446853321,6.3005125066283885,1
8.77854456917719,9.381368560986946,8.045698564354652,0
1.1926011456339392,4.7388062693989745,5.6788791036676685,1
2.889267507140827,7.434267854067585,1.800633401321532,0
2.16520895956077,1.7262644782399472,2.442347030435734,0
7.057185817808882,0.7286978725337045,0.1964705312325854,1
2.437069979438512,9.533236805887755,7.4536608461185905,1
7.009381971645359,9.47637594981687,0.5858827839575598,1
0.018174113380516888,6.294487219240441,7.279120031795228,1
2.972210422809558,5.193370004664156,5.540650493717733,1
4.5422864726713446,1.1283690096961196,6.409004076895011,0
8.446158934324057,1.7242249768888085,7.641663629267913,0
1.8850959859097127,5.225575144797153,5.147773841696619,0
3.8172206212649105,0.3531831874227742,9.991525526935487,1
9.73400947985841,1.2990436623157742,2.1349977664490694,1
2.023843227535359,3.091698479628376,0.3264901947502252,1
9.356543614082572,1.6286356705089267,1.6725676618643304,0
2.2026578847387013,1.1978687748232564,6.683855658898803,0
6.27710020902093,8.210047607340085,9.115094269025091,0
3.39814409503803,4.012555443450103,2.0930709074480367,0
4.817358557237132,9.022167278807121,9.922421658524774,0
5.110446598373306,4.165975070125924,6.663876035417192,0
5.688649345959722,9.329059180336479,5.982904499784825,1
5.597727535977849,4.961920913510661,1.844663205288125,0
0.5530981470435503,3.641423173925109,9.638775822185856,1
9.98870408072844,9.75337061688116,2.1691780042563313,0
8.830560718778447,0.9681878246729703,2.9081974851672063,0
8.412838173051929,9.081320805377466,5.322731108330827,0
5.750029172272109,5.993185495885029,3.640155936364977,0
7.6367265087970795,2.0389702208301355,1.6694341249923728,1
9.614200168940698,2.2584637395062157,0.15751061831248858,1
6.6714713767208265,7.587475903058528,8.032500897163413,0
9.341592568629395,1.6611682417928941,8.323563372051508,1
6.431722467784651,5.58176858124483,5.2996134837348805,1
1.8168466023514007,5.498594624205434,5.1541986060837965,0
3.9554261280523573,0.04054784338313522,4.363338910826342,1
1.3271912598908653,4.097317065745453,4.286608308267727,0
0.7268128550704367,7.453918589523038,2.5490319667564467,1
5.0948146402126335,4.798041538877983,0.6452886520590551,1
9.008080300217422,0.06639997901950467,7.048688450609149,1
3.673963873873183,9.32892309121544,0.6605977933906759,1
1.3033426013205651,9.936605600950834,8.691725058425098,0
7.345549738079099,0.008100435774407444,2.1707791443536073,1
3.4060541785879392,3.236021607946676,9.496525560537952,0
3.325685849019595,8.875393351893806,1.896318403825975,0
7.405706618149402,8.226900616869766,2.03137882254409,0
0.8017561263476602,1.9241390298495387,3.9876924038178307,1
9.048377861169971,3.442908229475271,2.3452428675619084,1
2.5546903216322745,3.8492494993035553,7.86261189501867,1
3.6103413117009033,8.188764137219064,1.0044197515612885,1
5.249750762327171,6.049721279074683,3.153602909742468,0
3.5467525061315017,2.693284187989283,5.992442422457742,1
5.358700253394487,0.6681892595510519,7.287145842617919,1
6.843433869751858,7.537730044090827,0.5526007199439698,0
9.592658288879136,2.172719977442883,6.967352050504807,0
4.082613414379509,8.147482905416576,4.6073871086065274,0
1.9243828372127647,7.022869872992272,7.077608960976568,1
7.7614861442678755,2.3177484032869398,3.9342381312546495,1
4.128760706782265,3.8836329397305414,0.63333229582474,0
7.446394675156371,9.532608351840748,7.021130353590111,0
8.100661783890038,5.280601277658617,6.012500377930109,0
1.3136355809228617,0.47394322802702615,2.9788718487687027,1
6.109661529783272,4.3735675306211945,0.053658491307720935,1
5.905831183040295,6.105201061987044,2.688239811558729,0
7.078870851483562,8.937014824016533,1.6217868249404588,1
2.235957007592507,7.595262724311606,6.232902028906099,0
8.746766243842579,2.4785783654584446,3.9861189082522976,1
0.17299368562352702,4.168145869325825,0.8857536422790302,1
4.605463767492209,6.342387621553305,4.430644394900765,1
0.4198157114912404,8.05897988116064,8.38367555177291,1
2.51166569241678,4.182312650189113,5.608009547330969,1
5.43926688173241,1.9525443609813098,7.327547023122198,1
6.0675050856188575,7.552826998439248,1.942576228031978,1
6.864102607579531,9.38641606198203,1.9889894286386167,0
4.251208118635642,9.725176593032073,4.586435132755859,0
5.982063746185204,5.6058005599219705,5.573191255151309,0
6.883609442430879,8.775635642213604,1.9930223581393858,0
2.027016588800419,2.339884234843148,2.7394218557406367,1
6.987323849090391,8.156576820615323,6.71808289990288,1
7.734958969103159,5.344704348411233,8.404284470658201,1
4.6752738013464565,8.532564825165412,6.413757135010957,1
5.5346230199250375,8.848473051119697,5.188306567036119,0
8.60752615736746,3.3948177684042924,8.277651742298207,1
8.596228997168296,5.9521794245664585,4.253970896242517,1
3.5225930240882573,8.955200502070404,1.1775258594188887,1
6.31366220361925,1.260776890301759,4.074690538980926,0
1.4730367261826882,8.44907727417466,2.9591722253678077,0
6.708899790527565,6.871125123190653,9.2731790591767,0
2.3489697957577302,1.4609973461818948,9.902416446265082,0
2.7048507654269374,9.558671989502614,4.351120746681318,0
6.473021893764086,0.77961038793526,0.6706020911649646,1
3.547571121680868,6.406317380129321,8.907588943857833,1
2.857005233886797,6.197940613718114,6.170845255520411,1
7.04968609666542,9.20294431148196,3.0625472579896282,1
4.034888250238579,8.518521980560111,7.955841314241891,1
9.98787672463691,2.251767494146822,1.4034629781210195,1
8.232335770617155,3.81164273784505,5.483180284240015,0
5.55953110627741,3.786866174405051,3.7864938096718492,1
5.493433100880299,5.786534679153734,9.870454772021112,1
8.3008371705873,6.077710695455172,8.936178304923017,0
6.089546016032671,8.382568119888342,7.160923951415369,1
0.1736272297373509,3.007730659051938,0.9694237784162174,1
0.7477451032292648,6.877142207104016,9.524226544945892,1
9.076895291879595,3.992732806740041,9.406406098508866,0
5.399200734434128,9.320645418531763,4.98839462985479,1
9.070144136413381,0.7979447042884191,0.7320650316834332,1
5.274414402724243,8.541816976363535,0.026448727249382964,0
3.40602499450696,9.97292318468298,6.188593485174137,0
3.584502504800086,3.2336547969445983,1.3448111762385073,1
2.590417122305478,8.352726980765866,4.131362212890811,0
5.27529516825907,1.1958484670879543,0.4949486514354695,0
9.598540846133096,5.464941330067504,0.26158337385247643,1
5.2511750042018495,9.596429194307682,1.011058019790314,0
7.469831127669975,0.0706800258596818,5.931459151728562,1
5.876772327479736,1.1798775602230083,8.527466214945727,0
5.281542629729681,4.221035704074744,7.164690354859946,0
6.316449783346395,5.069866242220736,5.2688427626878545,0
5.7873333963452485,1.2765661392592986,7.481451286865546,1
9.064900884098865,9.69254961856359,7.732982208404536,1
7.484265320556119,4.834006987604109,3.9968707738565987,0
3.761957614841247,5.214014437130748,6.239192617128177,1
6.37094591753273,5.220023389313474,5.244261280760675,1
9.239037115339812,0.7946922886860919,5.509305443912945,1
9.345478563591158,6.0115457589607395,8.551582510027892,1
7.650119081745156,2.9368400798876184,3.0081669638878306,1
7.806431646853186,6.01415144780189,3.2479342589910285,1
8.086228322330587,5.4597438661142705,3.126135980275153,0
9.534265494233267,6.733841238426307,9.314386365595748,0
1.10947668840227,2.7725562180415766,2.451958337974146,0
9.74619745599404,9.916788654561634,9.273563572737542,1
8.302326536894961,8.394595843661724,6.275654922097677,0
3.5915259290808335,7.161028520922423,1.8679176886910598,1
3.7126899922844614,3.1350760578895964,6.782377175178647,1
2.935955222467921,8.398348460458868,7.5942815998915485,1
9.15701031260335,4.6351117677570555,1.4500262894032678,1
6.584857495236128,4.728814694829129,8.810151745854538,1
7.928345250496002,4.367559525675593,6.131744518061975,0
9.243621825424697,3.3261157437690994,0.7806242301621547,0
4.524033368259872,6.057330806017386,4.267225243130798,1
7.247259382938788,7.274368000899116,5.778074599283785,0
2.9218723677020875,4.772288511686939,6.200610078936348,0
2.7421609165317964,2.887885695908894,4.92249058610337,1
7.530616927660784,3.2828656118853394,2.0223322041033818,0
0.9856279953609037,1.3707714336095533,7.878032690005105,1
1.5294886396012253,6.1212877366201806,3.4199239526983827,0
9.150035467475357,8.856424900340574,1.0925608713769197,0
9.345956482200734,2.5011125707989312,6.510200206061754,1
2.526175085213561,5.907416574094693,1.9218340733770523,0
2.092225428804604,8.869023474770149,7.70032318721841,1
3.497357972970343,3.749829256539736,4.3734928781231925,0
9.370496013583402,6.713014884909252,9.838947841362467,0
5.282390955868904,8.724386998027544,5.002591218167359,0
0.8064147110670727,0.21933534264529153,7.143768292908293,1
2.255414912831688,3.020932373091829,9.797472652397662,0
6.294562253216757,1.0983874297129537,0.9412345229547081,1
8.044333962434562,9.128808123534082,8.331691904948093,1
1.896349627401922,0.8960889216476398,3.9793853560367056,1
5.989760602679084,8.102163533524196,0.05656367602848822,0
4.452479206696748,0.6583773173008223,5.063996020020455,1
1.479907605386287,7.807151633243712,7.806492704503639,0
5.033671460247591,3.9002747866777754,5.947710625361693,0
9.826215703158056,7.3609375776633845,7.343444632160954,1
9.848876828174069,0.04240215809746761,0.21210314001408936,0
5.451872622411219,8.872286400649635,7.080966715174474,0
0.36178943427931154,2.8920730224222204,5.569073139130496,0
9.930834908691454,6.906082296353348,2.1704392676104023,1
2.5631348172754134,0.15335941568039746,0.6763302794708292,0
5.950862699658925,3.8098542405354996,7.320116814178236,1
4.373832878736845,9.493606130675868,5.698805680136497,1
8.45051427760303,8.910157021421483,7.598499235981176,1
6.647690151175098,0.3022761303046151,4.765285536656552,1
9.065093693686013,3.8176216556982236,8.96287463543689,1
8.18507434623892,2.2538369167960184,6.403178284115384,0
0.571405974725302,4.077327159736423,5.9205025106849964,0
0.9818544753151071,6.667002292248222,1.0615464621697712,0
4.905709393745793,2.5565395584139363,8.16449626370352,1
9.335260445930505,2.2773602121985856,3.291354701900211,1
4.408165743372208,4.399532767614817,7.119990684352217,0
1.2477909715542546,9.91749740981509,8.364486967010015,1
7.7988254417910685,5.656423192654244,4.046740804107252,0
9.519168792268616,1.4495856379614414,4.813019048541558,0
0.46503345005903585,5.660305089055693,7.494531341865327,1
7.038358602759564,6.695457039030125,7.901031840349644,1
6.380286256033307,8.509937949540422,3.0090930592834764,0
7.824888965962203,7.356990024427792,6.5890612953604375,0
8.644616882789997,4.186409177375756,0.4320243314444716,0
8.878456506986158,0.201667224236316,9.665096581968877,1
9.339439676029127,6.3947341252547565,5.822040735599105,0
0.20938977243972756,0.8641922880357633,7.810976768436114,1
7.8614718683033455,5.057490285787461,1.1596458861426606,1
3.4446628467062226,4.579778761047205,6.495288809063625,0
7.807494898037204,4.448185583601997,0.3761323697894148,0
1.5431949851257853,2.935556343829359,9.143194409723828,1
9.216767024570567,0.6175321555195257,7.525407450707926,0
5.54860112530137,7.867501088312784,1.46899421758245,1
8.072318180764388,5.152159370136763,7.984325866632956,0
9.748446510307863,6.527078281688661,3.6120300203078037,0
5.730875603433039,2.769452208851612,8.365168692436903,1
4.228587575105262,2.0659273872352637,0.6756349096579484,1
6.385529499457279,7.272211033189588,0.2126908647582404,0
9.286142524305777,5.132004463088543,7.323957024531984,0
8.044999359078076,5.181233974117106,4.868095296517229,0
3.50513055656841,5.872883613589498,6.992908961688436,1
0.8542246944599186,5.7712157074235275,2.931079624583605,0
2.148945264099961,9.264519151188344,2.206869109107392,1
4.26411430988162,3.911877200796164,8.039229448197784,1
7.044754058850482,5.643914706735461,9.70931000130052,1
1.998658235190156,5.862297065271729,4.271285933466884,1
6.824533322288991,2.7981874782380514,0.5696359665771211,0
7.924020622724292,0.6937656224954902,0.4078388416067025,0
1.535356260028914,4.246679277501153,7.761526392685938,0
7.717557331451175,5.948581161975718,9.506453439683476,1
0.573436229947385,0.5209129870428442,0.33255345116994905,1
8.916457541803702,5.5083094973434,7.146904674011264,0
9.886092311326491,9.725322242796148,9.900555693639488,0
2.3367810606098347,3.636976681369007,9.874807789817451,1
8.275780577109346,4.473384671476881,3.1179020960964374,0
9.30542872619611,9.365858866470965,6.706872521915605,0
6.437852226389463,4.339481424049514,6.300486965603489,1
9.504425708289293,3.5202605352286365,1.5086345647721777,0
9.595433006336782,8.028037369929836,2.737354062622784,1
8.05462774312515,5.275902494004106,4.325526299642538,1
2.9738108681003252,7.020426812365646,6.24009130117913,1
1.389228267297451,2.8833885096343814,0.05134809882548774,0
3.830414444809626,6.173627903873574,8.379043248982788,1
0.6509205266870632,8.286078061112573,1.770853448929497,0
2.8863430211498065,9.730595675234282,7.111886933850836,1
6.339820294563104,5.5310358215783975,2.9343266697634385,1
2.606621231593498,8.271122407007445,0.6968794454907734,1
2.495934087555436,3.4326256155063994,8.985927307786163,0
1.567409673362108,4.946626936561781,5.620440257531749,0
1.3140697102591081,4.472977011954672,2.858673593807123,1
9.47414415695106,0.23263523977407274,8.705845978894436,1
5.5793131615774385,7.156357356374869,9.941837690258605,0
0.9170572099775998,3.6069906134505136,7.727079284800826,1
3.395715144203777,2.2766613369954056,7.293242550594302,0
3.0173007428253595,4.277539261591375,7.2834378016390655,0
5.656742051982997,2.8378840100649705,7.835795928705888,0
3.3780146848322845,0.4814989178837692,6.242210221810649,1
7.072515279443859,5.709237135816945,2.423140632889569,0
4.997449845368596,6.9818667751594985,1.1744078864753438,0
0.5530338996722739,6.565406841245985,1.5187365109561024,1
7.9044274337088325,8.097260411258635,1.1513477381669446,1
0.12442051861274339,5.88822950369072,9.813708812148134,0
